
# --- Starting Block: "Basic Latin","Standard ASCII." (0x0000 to 0x007F) ---
0x00000020   Symbol:    Name: SPACE
0x000021F5   Symbol: ⇵  Name: DOWNWARDS ARROW LEFTWARDS OF UPWARDS ARROW
0x000021F6   Symbol: ⇶  Name: THREE RIGHTWARDS ARROWS
0x000021F7   Symbol: ⇷  Name: LEFTWARDS ARROW WITH VERTICAL STROKE
0x000021F8   Symbol: ⇸  Name: RIGHTWARDS ARROW WITH VERTICAL STROKE
0x000021F9   Symbol: ⇹  Name: LEFT RIGHT ARROW WITH VERTICAL STROKE
0x000021FA   Symbol: ⇺  Name: LEFTWARDS ARROW WITH DOUBLE VERTICAL STROKE
0x000021FB   Symbol: ⇻  Name: RIGHTWARDS ARROW WITH DOUBLE VERTICAL STROKE
0x000021FC   Symbol: ⇼  Name: LEFT RIGHT ARROW WITH DOUBLE VERTICAL STROKE
0x000021FD   Symbol: ⇽  Name: LEFTWARDS OPEN-HEADED ARROW
0x000021FE   Symbol: ⇾  Name: RIGHTWARDS OPEN-HEADED ARROW
0x000021FF   Symbol: ⇿  Name: LEFT RIGHT OPEN-HEADED ARROW

# --- Starting Block: "Arrows","Extensive set of directional icons." (0x2190 to 0x21FF) ---
0x00002190   Symbol: ←  Name: LEFTWARDS ARROW
0x00002191   Symbol: ↑  Name: UPWARDS ARROW
0x00002192   Symbol: →  Name: RIGHTWARDS ARROW
0x00002193   Symbol: ↓  Name: DOWNWARDS ARROW
0x00002194   Symbol: ↔  Name: LEFT RIGHT ARROW
0x00002195   Symbol: ↕  Name: UP DOWN ARROW
0x00002196   Symbol: ↖  Name: NORTH WEST ARROW
0x00002197   Symbol: ↗  Name: NORTH EAST ARROW
0x00002198   Symbol: ↘  Name: SOUTH EAST ARROW
0x00002199   Symbol: ↙  Name: SOUTH WEST ARROW
0x0000219A   Symbol: ↚  Name: LEFTWARDS ARROW WITH STROKE
0x0000219B   Symbol: ↛  Name: RIGHTWARDS ARROW WITH STROKE
0x0000219C   Symbol: ↜  Name: LEFTWARDS WAVE ARROW
0x0000219D   Symbol: ↝  Name: RIGHTWARDS WAVE ARROW
0x0000219E   Symbol: ↞  Name: LEFTWARDS TWO HEADED ARROW
0x0000219F   Symbol: ↟  Name: UPWARDS TWO HEADED ARROW
0x000021A0   Symbol: ↠  Name: RIGHTWARDS TWO HEADED ARROW
0x000021A1   Symbol: ↡  Name: DOWNWARDS TWO HEADED ARROW
0x000021A2   Symbol: ↢  Name: LEFTWARDS ARROW WITH TAIL
0x000021A3   Symbol: ↣  Name: RIGHTWARDS ARROW WITH TAIL
0x000021A4   Symbol: ↤  Name: LEFTWARDS ARROW FROM BAR
0x000021A5   Symbol: ↥  Name: UPWARDS ARROW FROM BAR
0x000021A6   Symbol: ↦  Name: RIGHTWARDS ARROW FROM BAR
0x000021A7   Symbol: ↧  Name: DOWNWARDS ARROW FROM BAR
0x000021A8   Symbol: ↨  Name: UP DOWN ARROW WITH BASE
0x000021A9   Symbol: ↩  Name: LEFTWARDS ARROW WITH HOOK
0x000021AA   Symbol: ↪  Name: RIGHTWARDS ARROW WITH HOOK
0x000021AB   Symbol: ↫  Name: LEFTWARDS ARROW WITH LOOP
0x000021AC   Symbol: ↬  Name: RIGHTWARDS ARROW WITH LOOP
0x000021AD   Symbol: ↭  Name: LEFT RIGHT WAVE ARROW
0x000021AE   Symbol: ↮  Name: LEFT RIGHT ARROW WITH STROKE
0x000021AF   Symbol: ↯  Name: DOWNWARDS ZIGZAG ARROW
0x000021B0   Symbol: ↰  Name: UPWARDS ARROW WITH TIP LEFTWARDS
0x000021B1   Symbol: ↱  Name: UPWARDS ARROW WITH TIP RIGHTWARDS
0x000021B2   Symbol: ↲  Name: DOWNWARDS ARROW WITH TIP LEFTWARDS
0x000021B3   Symbol: ↳  Name: DOWNWARDS ARROW WITH TIP RIGHTWARDS
0x000021B4   Symbol: ↴  Name: RIGHTWARDS ARROW WITH CORNER DOWNWARDS
0x000021B5   Symbol: ↵  Name: DOWNWARDS ARROW WITH CORNER LEFTWARDS
0x000021B6   Symbol: ↶  Name: ANTICLOCKWISE TOP SEMICIRCLE ARROW
0x000021B7   Symbol: ↷  Name: CLOCKWISE TOP SEMICIRCLE ARROW
0x000021B8   Symbol: ↸  Name: NORTH WEST ARROW TO LONG BAR
0x000021B9   Symbol: ↹  Name: LEFTWARDS ARROW TO BAR OVER RIGHTWARDS ARROW TO BAR
0x000021BA   Symbol: ↺  Name: ANTICLOCKWISE OPEN CIRCLE ARROW
0x000021BB   Symbol: ↻  Name: CLOCKWISE OPEN CIRCLE ARROW
0x000021BC   Symbol: ↼  Name: LEFTWARDS HARPOON WITH BARB UPWARDS
0x000021BD   Symbol: ↽  Name: LEFTWARDS HARPOON WITH BARB DOWNWARDS
0x000021BE   Symbol: ↾  Name: UPWARDS HARPOON WITH BARB RIGHTWARDS
0x000021BF   Symbol: ↿  Name: UPWARDS HARPOON WITH BARB LEFTWARDS
0x000021C0   Symbol: ⇀  Name: RIGHTWARDS HARPOON WITH BARB UPWARDS
0x000021C1   Symbol: ⇁  Name: RIGHTWARDS HARPOON WITH BARB DOWNWARDS
0x000021C2   Symbol: ⇂  Name: DOWNWARDS HARPOON WITH BARB RIGHTWARDS
0x000021C3   Symbol: ⇃  Name: DOWNWARDS HARPOON WITH BARB LEFTWARDS
0x000021C4   Symbol: ⇄  Name: RIGHTWARDS ARROW OVER LEFTWARDS ARROW
0x000021C5   Symbol: ⇅  Name: UPWARDS ARROW LEFTWARDS OF DOWNWARDS ARROW
0x000021C6   Symbol: ⇆  Name: LEFTWARDS ARROW OVER RIGHTWARDS ARROW
0x000021C7   Symbol: ⇇  Name: LEFTWARDS PAIRED ARROWS
0x000021C8   Symbol: ⇈  Name: UPWARDS PAIRED ARROWS
0x000021C9   Symbol: ⇉  Name: RIGHTWARDS PAIRED ARROWS
0x000021CA   Symbol: ⇊  Name: DOWNWARDS PAIRED ARROWS
0x000021CB   Symbol: ⇋  Name: LEFTWARDS HARPOON OVER RIGHTWARDS HARPOON
0x000021CC   Symbol: ⇌  Name: RIGHTWARDS HARPOON OVER LEFTWARDS HARPOON
0x000021CD   Symbol: ⇍  Name: LEFTWARDS DOUBLE ARROW WITH STROKE
0x000021CE   Symbol: ⇎  Name: LEFT RIGHT DOUBLE ARROW WITH STROKE
0x000021CF   Symbol: ⇏  Name: RIGHTWARDS DOUBLE ARROW WITH STROKE
0x000021D0   Symbol: ⇐  Name: LEFTWARDS DOUBLE ARROW
0x000021D1   Symbol: ⇑  Name: UPWARDS DOUBLE ARROW
0x000021D2   Symbol: ⇒  Name: RIGHTWARDS DOUBLE ARROW
0x000021D3   Symbol: ⇓  Name: DOWNWARDS DOUBLE ARROW
0x000021D4   Symbol: ⇔  Name: LEFT RIGHT DOUBLE ARROW
0x000021D5   Symbol: ⇕  Name: UP DOWN DOUBLE ARROW
0x000021D6   Symbol: ⇖  Name: NORTH WEST DOUBLE ARROW
0x000021D7   Symbol: ⇗  Name: NORTH EAST DOUBLE ARROW
0x000021D8   Symbol: ⇘  Name: SOUTH EAST DOUBLE ARROW
0x000021D9   Symbol: ⇙  Name: SOUTH WEST DOUBLE ARROW
0x000021DA   Symbol: ⇚  Name: LEFTWARDS TRIPLE ARROW
0x000021DB   Symbol: ⇛  Name: RIGHTWARDS TRIPLE ARROW
0x000021DC   Symbol: ⇜  Name: LEFTWARDS SQUIGGLE ARROW
0x000021DD   Symbol: ⇝  Name: RIGHTWARDS SQUIGGLE ARROW
0x000021DE   Symbol: ⇞  Name: UPWARDS ARROW WITH DOUBLE STROKE
0x000021DF   Symbol: ⇟  Name: DOWNWARDS ARROW WITH DOUBLE STROKE
0x000021E0   Symbol: ⇠  Name: LEFTWARDS DASHED ARROW
0x000021E1   Symbol: ⇡  Name: UPWARDS DASHED ARROW
0x000021E2   Symbol: ⇢  Name: RIGHTWARDS DASHED ARROW
0x000021E3   Symbol: ⇣  Name: DOWNWARDS DASHED ARROW
0x000021E4   Symbol: ⇤  Name: LEFTWARDS ARROW TO BAR
0x000021E5   Symbol: ⇥  Name: RIGHTWARDS ARROW TO BAR
0x000021E6   Symbol: ⇦  Name: LEFTWARDS WHITE ARROW
0x000021E7   Symbol: ⇧  Name: UPWARDS WHITE ARROW
0x000021E8   Symbol: ⇨  Name: RIGHTWARDS WHITE ARROW
0x000021E9   Symbol: ⇩  Name: DOWNWARDS WHITE ARROW
0x000021EA   Symbol: ⇪  Name: UPWARDS WHITE ARROW FROM BAR
0x000021EB   Symbol: ⇫  Name: UPWARDS WHITE ARROW ON PEDESTAL
0x000021EC   Symbol: ⇬  Name: UPWARDS WHITE ARROW ON PEDESTAL WITH HORIZONTAL BAR
0x000021ED   Symbol: ⇭  Name: UPWARDS WHITE ARROW ON PEDESTAL WITH VERTICAL BAR
0x000021EE   Symbol: ⇮  Name: UPWARDS WHITE DOUBLE ARROW
0x000021EF   Symbol: ⇯  Name: UPWARDS WHITE DOUBLE ARROW ON PEDESTAL
0x000021F0   Symbol: ⇰  Name: RIGHTWARDS WHITE ARROW FROM WALL
0x000021F1   Symbol: ⇱  Name: NORTH WEST ARROW TO CORNER
0x000021F2   Symbol: ⇲  Name: SOUTH EAST ARROW TO CORNER
0x000021F3   Symbol: ⇳  Name: UP DOWN WHITE ARROW
0x000021F4   Symbol: ⇴  Name: RIGHT ARROW WITH SMALL CIRCLE
0x000021F5   Symbol: ⇵  Name: DOWNWARDS ARROW LEFTWARDS OF UPWARDS ARROW
0x000021F6   Symbol: ⇶  Name: THREE RIGHTWARDS ARROWS
0x000021F7   Symbol: ⇷  Name: LEFTWARDS ARROW WITH VERTICAL STROKE
0x000021F8   Symbol: ⇸  Name: RIGHTWARDS ARROW WITH VERTICAL STROKE
0x000021F9   Symbol: ⇹  Name: LEFT RIGHT ARROW WITH VERTICAL STROKE
0x000021FA   Symbol: ⇺  Name: LEFTWARDS ARROW WITH DOUBLE VERTICAL STROKE
0x000021FB   Symbol: ⇻  Name: RIGHTWARDS ARROW WITH DOUBLE VERTICAL STROKE
0x000021FC   Symbol: ⇼  Name: LEFT RIGHT ARROW WITH DOUBLE VERTICAL STROKE
0x000021FD   Symbol: ⇽  Name: LEFTWARDS OPEN-HEADED ARROW
0x000021FE   Symbol: ⇾  Name: RIGHTWARDS OPEN-HEADED ARROW
0x000021FF   Symbol: ⇿  Name: LEFT RIGHT OPEN-HEADED ARROW

# --- Starting Block: "Mathematical Operators" (0x2200 to 0x22FF) ---
0x00002200   Symbol: ∀  Name: FOR ALL
0x00002201   Symbol: ∁  Name: COMPLEMENT
0x00002202   Symbol: ∂  Name: PARTIAL DIFFERENTIAL
0x00002203   Symbol: ∃  Name: THERE EXISTS
0x00002204   Symbol: ∄  Name: THERE DOES NOT EXIST
0x00002205   Symbol: ∅  Name: EMPTY SET
0x00002206   Symbol: ∆  Name: INCREMENT
0x00002207   Symbol: ∇  Name: NABLA
0x00002208   Symbol: ∈  Name: ELEMENT OF
0x00002209   Symbol: ∉  Name: NOT AN ELEMENT OF
0x0000220A   Symbol: ∊  Name: SMALL ELEMENT OF
0x0000220B   Symbol: ∋  Name: CONTAINS AS MEMBER
0x0000220C   Symbol: ∌  Name: DOES NOT CONTAIN AS MEMBER
0x0000220D   Symbol: ∍  Name: SMALL CONTAINS AS MEMBER
0x0000220E   Symbol: ∎  Name: END OF PROOF
0x0000220F   Symbol: ∏  Name: N-ARY PRODUCT
0x00002210   Symbol: ∐  Name: N-ARY COPRODUCT
0x00002211   Symbol: ∑  Name: N-ARY SUMMATION
0x00002212   Symbol: −  Name: MINUS SIGN
0x00002213   Symbol: ∓  Name: MINUS-OR-PLUS SIGN
0x00002214   Symbol: ∔  Name: DOT PLUS
0x00002215   Symbol: ∕  Name: DIVISION SLASH
0x00002216   Symbol: ∖  Name: SET MINUS
0x00002217   Symbol: ∗  Name: ASTERISK OPERATOR
0x00002218   Symbol: ∘  Name: RING OPERATOR
0x00002219   Symbol: ∙  Name: BULLET OPERATOR
0x0000221A   Symbol: √  Name: SQUARE ROOT
0x0000221B   Symbol: ∛  Name: CUBE ROOT
0x0000221C   Symbol: ∜  Name: FOURTH ROOT
0x0000221D   Symbol: ∝  Name: PROPORTIONAL TO
0x0000221E   Symbol: ∞  Name: INFINITY
0x0000221F   Symbol: ∟  Name: RIGHT ANGLE
0x00002220   Symbol: ∠  Name: ANGLE
0x00002221   Symbol: ∡  Name: MEASURED ANGLE
0x00002222   Symbol: ∢  Name: SPHERICAL ANGLE
0x00002223   Symbol: ∣  Name: DIVIDES
0x00002224   Symbol: ∤  Name: DOES NOT DIVIDE
0x00002225   Symbol: ∥  Name: PARALLEL TO
0x00002226   Symbol: ∦  Name: NOT PARALLEL TO
0x00002227   Symbol: ∧  Name: LOGICAL AND
0x00002228   Symbol: ∨  Name: LOGICAL OR
0x00002229   Symbol: ∩  Name: INTERSECTION
0x0000222A   Symbol: ∪  Name: UNION
0x0000222B   Symbol: ∫  Name: INTEGRAL
0x0000222C   Symbol: ∬  Name: DOUBLE INTEGRAL
0x0000222D   Symbol: ∭  Name: TRIPLE INTEGRAL
0x0000222E   Symbol: ∮  Name: CONTOUR INTEGRAL
0x0000222F   Symbol: ∯  Name: SURFACE INTEGRAL
0x00002230   Symbol: ∰  Name: VOLUME INTEGRAL
0x00002231   Symbol: ∱  Name: CLOCKWISE INTEGRAL
0x00002232   Symbol: ∲  Name: CLOCKWISE CONTOUR INTEGRAL
0x00002233   Symbol: ∳  Name: ANTICLOCKWISE CONTOUR INTEGRAL
0x00002234   Symbol: ∴  Name: THEREFORE
0x00002235   Symbol: ∵  Name: BECAUSE
0x00002236   Symbol: ∶  Name: RATIO
0x00002237   Symbol: ∷  Name: PROPORTION
0x00002238   Symbol: ∸  Name: DOT MINUS
0x00002239   Symbol: ∹  Name: EXCESS
0x0000223A   Symbol: ∺  Name: GEOMETRIC PROPORTION
0x0000223B   Symbol: ∻  Name: HOMOTHETIC
0x0000223C   Symbol: ∼  Name: TILDE OPERATOR
0x0000223D   Symbol: ∽  Name: REVERSED TILDE
0x0000223E   Symbol: ∾  Name: INVERTED LAZY S
0x0000223F   Symbol: ∿  Name: SINE WAVE
0x00002240   Symbol: ≀  Name: WREATH PRODUCT
0x00002241   Symbol: ≁  Name: NOT TILDE
0x00002242   Symbol: ≂  Name: MINUS TILDE
0x00002243   Symbol: ≃  Name: ASYMPTOTICALLY EQUAL TO
0x00002244   Symbol: ≄  Name: NOT ASYMPTOTICALLY EQUAL TO
0x00002245   Symbol: ≅  Name: APPROXIMATELY EQUAL TO
0x00002246   Symbol: ≆  Name: APPROXIMATELY BUT NOT ACTUALLY EQUAL TO
0x00002247   Symbol: ≇  Name: NEITHER APPROXIMATELY NOR ACTUALLY EQUAL TO
0x00002248   Symbol: ≈  Name: ALMOST EQUAL TO
0x00002249   Symbol: ≉  Name: NOT ALMOST EQUAL TO
0x0000224A   Symbol: ≊  Name: ALMOST EQUAL OR EQUAL TO
0x0000224B   Symbol: ≋  Name: TRIPLE TILDE
0x0000224C   Symbol: ≌  Name: ALL EQUAL TO
0x0000224D   Symbol: ≍  Name: EQUIVALENT TO
0x0000224E   Symbol: ≎  Name: GEOMETRICALLY EQUIVALENT TO
0x0000224F   Symbol: ≏  Name: DIFFERENCE BETWEEN
0x00002250   Symbol: ≐  Name: APPROACHES THE LIMIT
0x00002251   Symbol: ≑  Name: GEOMETRICALLY EQUAL TO
0x00002252   Symbol: ≒  Name: APPROXIMATELY EQUAL TO OR THE IMAGE OF
0x00002253   Symbol: ≓  Name: IMAGE OF OR APPROXIMATELY EQUAL TO
0x00002254   Symbol: ≔  Name: COLON EQUALS
0x00002255   Symbol: ≕  Name: EQUALS COLON
0x00002256   Symbol: ≖  Name: RING IN EQUAL TO
0x00002257   Symbol: ≗  Name: RING EQUAL TO
0x00002258   Symbol: ≘  Name: CORRESPONDS TO
0x00002259   Symbol: ≙  Name: ESTIMATES
0x0000225A   Symbol: ≚  Name: EQUIANGULAR TO
0x0000225B   Symbol: ≛  Name: STAR EQUALS
0x0000225C   Symbol: ≜  Name: DELTA EQUAL TO
0x0000225D   Symbol: ≝  Name: EQUAL TO BY DEFINITION
0x0000225E   Symbol: ≞  Name: MEASURED BY
0x0000225F   Symbol: ≟  Name: QUESTIONED EQUAL TO
0x00002260   Symbol: ≠  Name: NOT EQUAL TO
0x00002261   Symbol: ≡  Name: IDENTICAL TO
0x00002262   Symbol: ≢  Name: NOT IDENTICAL TO
0x00002263   Symbol: ≣  Name: STRICTLY EQUIVALENT TO
0x00002264   Symbol: ≤  Name: LESS-THAN OR EQUAL TO
0x00002265   Symbol: ≥  Name: GREATER-THAN OR EQUAL TO
0x00002266   Symbol: ≦  Name: LESS-THAN OVER EQUAL TO
0x00002267   Symbol: ≧  Name: GREATER-THAN OVER EQUAL TO
0x00002268   Symbol: ≨  Name: LESS-THAN BUT NOT EQUAL TO
0x00002269   Symbol: ≩  Name: GREATER-THAN BUT NOT EQUAL TO
0x0000226A   Symbol: ≪  Name: MUCH LESS-THAN
0x0000226B   Symbol: ≫  Name: MUCH GREATER-THAN
0x0000226C   Symbol: ≬  Name: BETWEEN
0x0000226D   Symbol: ≭  Name: NOT EQUIVALENT TO
0x0000226E   Symbol: ≮  Name: NOT LESS-THAN
0x0000226F   Symbol: ≯  Name: NOT GREATER-THAN
0x00002270   Symbol: ≰  Name: NEITHER LESS-THAN NOR EQUAL TO
0x00002271   Symbol: ≱  Name: NEITHER GREATER-THAN NOR EQUAL TO
0x00002272   Symbol: ≲  Name: LESS-THAN OR EQUIVALENT TO
0x00002273   Symbol: ≳  Name: GREATER-THAN OR EQUIVALENT TO
0x00002274   Symbol: ≴  Name: NEITHER LESS-THAN NOR EQUIVALENT TO
0x00002275   Symbol: ≵  Name: NEITHER GREATER-THAN NOR EQUIVALENT TO
0x00002276   Symbol: ≶  Name: LESS-THAN OR GREATER-THAN
0x00002277   Symbol: ≷  Name: GREATER-THAN OR LESS-THAN
0x00002278   Symbol: ≸  Name: NEITHER LESS-THAN NOR GREATER-THAN
0x00002279   Symbol: ≹  Name: NEITHER GREATER-THAN NOR LESS-THAN
0x0000227A   Symbol: ≺  Name: PRECEDES
0x0000227B   Symbol: ≻  Name: SUCCEEDS
0x0000227C   Symbol: ≼  Name: PRECEDES OR EQUAL TO
0x0000227D   Symbol: ≽  Name: SUCCEEDS OR EQUAL TO
0x0000227E   Symbol: ≾  Name: PRECEDES OR EQUIVALENT TO
0x0000227F   Symbol: ≿  Name: SUCCEEDS OR EQUIVALENT TO
0x00002280   Symbol: ⊀  Name: DOES NOT PRECEDE
0x00002281   Symbol: ⊁  Name: DOES NOT SUCCEED
0x00002282   Symbol: ⊂  Name: SUBSET OF
0x00002283   Symbol: ⊃  Name: SUPERSET OF
0x00002284   Symbol: ⊄  Name: NOT A SUBSET OF
0x00002285   Symbol: ⊅  Name: NOT A SUPERSET OF
0x00002286   Symbol: ⊆  Name: SUBSET OF OR EQUAL TO
0x00002287   Symbol: ⊇  Name: SUPERSET OF OR EQUAL TO
0x00002288   Symbol: ⊈  Name: NEITHER A SUBSET OF NOR EQUAL TO
0x00002289   Symbol: ⊉  Name: NEITHER A SUPERSET OF NOR EQUAL TO
0x0000228A   Symbol: ⊊  Name: SUBSET OF WITH NOT EQUAL TO
0x0000228B   Symbol: ⊋  Name: SUPERSET OF WITH NOT EQUAL TO
0x0000228C   Symbol: ⊌  Name: MULTISET
0x0000228D   Symbol: ⊍  Name: MULTISET MULTIPLICATION
0x0000228E   Symbol: ⊎  Name: MULTISET UNION
0x0000228F   Symbol: ⊏  Name: SQUARE IMAGE OF
0x00002290   Symbol: ⊐  Name: SQUARE ORIGINAL OF
0x00002291   Symbol: ⊑  Name: SQUARE IMAGE OF OR EQUAL TO
0x00002292   Symbol: ⊒  Name: SQUARE ORIGINAL OF OR EQUAL TO
0x00002293   Symbol: ⊓  Name: SQUARE CAP
0x00002294   Symbol: ⊔  Name: SQUARE CUP
0x00002295   Symbol: ⊕  Name: CIRCLED PLUS
0x00002296   Symbol: ⊖  Name: CIRCLED MINUS
0x00002297   Symbol: ⊗  Name: CIRCLED TIMES
0x00002298   Symbol: ⊘  Name: CIRCLED DIVISION SLASH
0x00002299   Symbol: ⊙  Name: CIRCLED DOT OPERATOR
0x0000229A   Symbol: ⊚  Name: CIRCLED RING OPERATOR
0x0000229B   Symbol: ⊛  Name: CIRCLED ASTERISK OPERATOR
0x0000229C   Symbol: ⊜  Name: CIRCLED EQUALS
0x0000229D   Symbol: ⊝  Name: CIRCLED DASH
0x0000229E   Symbol: ⊞  Name: SQUARED PLUS
0x0000229F   Symbol: ⊟  Name: SQUARED MINUS
0x000022A0   Symbol: ⊠  Name: SQUARED TIMES
0x000022A1   Symbol: ⊡  Name: SQUARED DOT OPERATOR
0x000022A2   Symbol: ⊢  Name: RIGHT TACK
0x000022A3   Symbol: ⊣  Name: LEFT TACK
0x000022A4   Symbol: ⊤  Name: DOWN TACK
0x000022A5   Symbol: ⊥  Name: UP TACK
0x000022A6   Symbol: ⊦  Name: ASSERTION
0x000022A7   Symbol: ⊧  Name: MODELS
0x000022A8   Symbol: ⊨  Name: TRUE
0x000022A9   Symbol: ⊩  Name: FORCES
0x000022AA   Symbol: ⊪  Name: TRIPLE VERTICAL BAR RIGHT TURNSTILE
0x000022AB   Symbol: ⊫  Name: DOUBLE VERTICAL BAR DOUBLE RIGHT TURNSTILE
0x000022AC   Symbol: ⊬  Name: DOES NOT PROVE
0x000022AD   Symbol: ⊭  Name: NOT TRUE
0x000022AE   Symbol: ⊮  Name: DOES NOT FORCE
0x000022AF   Symbol: ⊯  Name: NEGATED DOUBLE VERTICAL BAR DOUBLE RIGHT TURNSTILE
0x000022B0   Symbol: ⊰  Name: PRECEDES UNDER RELATION
0x000022B1   Symbol: ⊱  Name: SUCCEEDS UNDER RELATION
0x000022B2   Symbol: ⊲  Name: NORMAL SUBGROUP OF
0x000022B3   Symbol: ⊳  Name: CONTAINS AS NORMAL SUBGROUP
0x000022B4   Symbol: ⊴  Name: NORMAL SUBGROUP OF OR EQUAL TO
0x000022B5   Symbol: ⊵  Name: CONTAINS AS NORMAL SUBGROUP OR EQUAL TO
0x000022B6   Symbol: ⊶  Name: ORIGINAL OF
0x000022B7   Symbol: ⊷  Name: IMAGE OF
0x000022B8   Symbol: ⊸  Name: MULTIMAP
0x000022B9   Symbol: ⊹  Name: HERMITIAN CONJUGATE MATRIX
0x000022BA   Symbol: ⊺  Name: INTERCALATE
0x000022BB   Symbol: ⊻  Name: XOR
0x000022BC   Symbol: ⊼  Name: NAND
0x000022BD   Symbol: ⊽  Name: NOR
0x000022BE   Symbol: ⊾  Name: RIGHT ANGLE WITH ARC
0x000022BF   Symbol: ⊿  Name: RIGHT TRIANGLE
0x000022C0   Symbol: ⋀  Name: N-ARY LOGICAL AND
0x000022C1   Symbol: ⋁  Name: N-ARY LOGICAL OR
0x000022C2   Symbol: ⋂  Name: N-ARY INTERSECTION
0x000022C3   Symbol: ⋃  Name: N-ARY UNION
0x000022C4   Symbol: ⋄  Name: DIAMOND OPERATOR
0x000022C5   Symbol: ⋅  Name: DOT OPERATOR
0x000022C6   Symbol: ⋆  Name: STAR OPERATOR
0x000022C7   Symbol: ⋇  Name: DIVISION TIMES
0x000022C8   Symbol: ⋈  Name: BOWTIE
0x000022C9   Symbol: ⋉  Name: LEFT NORMAL FACTOR SEMIDIRECT PRODUCT
0x000022CA   Symbol: ⋊  Name: RIGHT NORMAL FACTOR SEMIDIRECT PRODUCT
0x000022CB   Symbol: ⋋  Name: LEFT SEMIDIRECT PRODUCT
0x000022CC   Symbol: ⋌  Name: RIGHT SEMIDIRECT PRODUCT
0x000022CD   Symbol: ⋍  Name: REVERSED TILDE EQUALS
0x000022CE   Symbol: ⋎  Name: CURLY LOGICAL OR
0x000022CF   Symbol: ⋏  Name: CURLY LOGICAL AND
0x000022D0   Symbol: ⋐  Name: DOUBLE SUBSET
0x000022D1   Symbol: ⋑  Name: DOUBLE SUPERSET
0x000022D2   Symbol: ⋒  Name: DOUBLE INTERSECTION
0x000022D3   Symbol: ⋓  Name: DOUBLE UNION
0x000022D4   Symbol: ⋔  Name: PITCHFORK
0x000022D5   Symbol: ⋕  Name: EQUAL AND PARALLEL TO
0x000022D6   Symbol: ⋖  Name: LESS-THAN WITH DOT
0x000022D7   Symbol: ⋗  Name: GREATER-THAN WITH DOT
0x000022D8   Symbol: ⋘  Name: VERY MUCH LESS-THAN
0x000022D9   Symbol: ⋙  Name: VERY MUCH GREATER-THAN
0x000022DA   Symbol: ⋚  Name: LESS-THAN EQUAL TO OR GREATER-THAN
0x000022DB   Symbol: ⋛  Name: GREATER-THAN EQUAL TO OR LESS-THAN
0x000022DC   Symbol: ⋜  Name: EQUAL TO OR LESS-THAN
0x000022DD   Symbol: ⋝  Name: EQUAL TO OR GREATER-THAN
0x000022DE   Symbol: ⋞  Name: EQUAL TO OR PRECEDES
0x000022DF   Symbol: ⋟  Name: EQUAL TO OR SUCCEEDS
0x000022E0   Symbol: ⋠  Name: DOES NOT PRECEDE OR EQUAL
0x000022E1   Symbol: ⋡  Name: DOES NOT SUCCEED OR EQUAL
0x000022E2   Symbol: ⋢  Name: NOT SQUARE IMAGE OF OR EQUAL TO
0x000022E3   Symbol: ⋣  Name: NOT SQUARE ORIGINAL OF OR EQUAL TO
0x000022E4   Symbol: ⋤  Name: SQUARE IMAGE OF OR NOT EQUAL TO
0x000022E5   Symbol: ⋥  Name: SQUARE ORIGINAL OF OR NOT EQUAL TO
0x000022E6   Symbol: ⋦  Name: LESS-THAN BUT NOT EQUIVALENT TO
0x000022E7   Symbol: ⋧  Name: GREATER-THAN BUT NOT EQUIVALENT TO
0x000022E8   Symbol: ⋨  Name: PRECEDES BUT NOT EQUIVALENT TO
0x000022E9   Symbol: ⋩  Name: SUCCEEDS BUT NOT EQUIVALENT TO
0x000022EA   Symbol: ⋪  Name: NOT NORMAL SUBGROUP OF
0x000022EB   Symbol: ⋫  Name: DOES NOT CONTAIN AS NORMAL SUBGROUP
0x000022EC   Symbol: ⋬  Name: NOT NORMAL SUBGROUP OF OR EQUAL TO
0x000022ED   Symbol: ⋭  Name: DOES NOT CONTAIN AS NORMAL SUBGROUP OR EQUAL
0x000022EE   Symbol: ⋮  Name: VERTICAL ELLIPSIS
0x000022EF   Symbol: ⋯  Name: MIDLINE HORIZONTAL ELLIPSIS
0x000022F0   Symbol: ⋰  Name: UP RIGHT DIAGONAL ELLIPSIS
0x000022F1   Symbol: ⋱  Name: DOWN RIGHT DIAGONAL ELLIPSIS
0x000022F2   Symbol: ⋲  Name: ELEMENT OF WITH LONG HORIZONTAL STROKE
0x000022F3   Symbol: ⋳  Name: ELEMENT OF WITH VERTICAL BAR AT END OF HORIZONTAL STROKE
0x000022F4   Symbol: ⋴  Name: SMALL ELEMENT OF WITH VERTICAL BAR AT END OF HORIZONTAL STROKE
0x000022F5   Symbol: ⋵  Name: ELEMENT OF WITH DOT ABOVE
0x000022F6   Symbol: ⋶  Name: ELEMENT OF WITH OVERBAR
0x000022F7   Symbol: ⋷  Name: SMALL ELEMENT OF WITH OVERBAR
0x000022F8   Symbol: ⋸  Name: ELEMENT OF WITH UNDERBAR
0x000022F9   Symbol: ⋹  Name: ELEMENT OF WITH TWO HORIZONTAL STROKES
0x000022FA   Symbol: ⋺  Name: CONTAINS WITH LONG HORIZONTAL STROKE
0x000022FB   Symbol: ⋻  Name: CONTAINS WITH VERTICAL BAR AT END OF HORIZONTAL STROKE
0x000022FC   Symbol: ⋼  Name: SMALL CONTAINS WITH VERTICAL BAR AT END OF HORIZONTAL STROKE
